latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68063,72.53596,333.38,0.34,0.56,2024-05-30,857,N20,VIIRS,n,2,301.15,2.32,D,0
21.68298,72.53574,320.05,0.35,0.57,2024-05-30,2125,N20,VIIRS,n,2,297.07,1.05,N,0
21.68505,72.5358,322.17,0.35,0.57,2024-05-30,2125,N20,VIIRS,n,2,296.78,1.66,N,0
21.68808,72.537,307.86,0.35,0.57,2024-05-30,2125,N20,VIIRS,n,2,296.77,1.05,N,0
21.68031,72.5343,336.78,0.52,0.41,2024-05-31,838,N20,VIIRS,n,2,305.84,2.61,D,0
21.68412,72.53376,334.21,0.52,0.41,2024-05-31,838,N20,VIIRS,l,2,306.13,2.61,D,0
21.68329,72.53723,314.67,0.54,0.42,2024-05-31,2107,N20,VIIRS,n,2,297.39,1.36,N,0
21.57002,72.88638,334.01,0.38,0.36,2024-06-01,819,N20,VIIRS,n,2,303.24,2.99,D,0
21.68554,72.53294,333.7,0.39,0.36,2024-06-01,819,N20,VIIRS,l,2,304.54,5.24,D,0
21.68611,72.53664,341.39,0.39,0.36,2024-06-01,819,N20,VIIRS,l,2,304.05,5.24,D,0
21.86265,72.91483,339.62,0.38,0.36,2024-06-01,819,N20,VIIRS,n,2,301.56,2.55,D,0
21.98929,72.90015,343.94,0.38,0.36,2024-06-01,819,N20,VIIRS,n,2,306.1,5.7,D,0
21.68494,72.53522,316.04,0.38,0.36,2024-06-01,2048,N20,VIIRS,n,2,298.86,1.08,N,0
21.68823,72.5358,313.75,0.38,0.36,2024-06-01,2048,N20,VIIRS,n,2,298.32,0.65,N,0
21.79285,72.64868,317.92,0.38,0.36,2024-06-01,2048,N20,VIIRS,n,2,298.68,1.33,N,0
21.89132,72.77991,322.45,0.38,0.36,2024-06-01,2048,N20,VIIRS,n,2,299.24,0.95,N,0
22.06067,72.68112,338.88,0.55,0.43,2024-06-02,800,N20,VIIRS,l,2,310.61,11.38,D,0
21.90641,72.75737,331.65,0.54,0.42,2024-06-02,2029,N20,VIIRS,n,2,296.66,4.13,N,0
