latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.43384,72.88444,339.09,0.45,0.39,2024-04-20,807,N20,VIIRS,l,2,312.89,5.58,D,0
22.03569,72.78905,334.74,0.55,0.51,2024-04-21,749,N20,VIIRS,l,2,308.42,6.51,D,0
21.43349,72.97754,334.56,0.52,0.5,2024-04-21,2017,N20,VIIRS,n,2,291.22,5.86,N,0
21.95026,72.8278,334.29,0.55,0.68,2024-04-22,730,N20,VIIRS,n,2,304.01,2.33,D,0
21.86629,72.71865,334.04,0.58,0.7,2024-04-22,910,N20,VIIRS,l,2,305.17,1.83,D,0
21.39512,72.95367,316.31,0.53,0.67,2024-04-22,1959,N20,VIIRS,n,2,292.18,1.57,N,0
22.07614,72.57392,351.06,0.56,0.51,2024-04-23,852,N20,VIIRS,n,2,316.56,26.83,D,0
22.07766,72.57605,346.21,0.56,0.52,2024-04-23,852,N20,VIIRS,n,2,315.59,26.9,D,0
21.79411,72.64809,315.57,0.58,0.52,2024-04-23,2120,N20,VIIRS,n,2,295.96,2.4,N,0
21.79459,72.65047,315.76,0.58,0.52,2024-04-23,2120,N20,VIIRS,n,2,296.02,2.34,N,0
21.71148,72.83895,342.67,0.46,0.39,2024-04-24,833,N20,VIIRS,l,2,317.65,14.03,D,0
21.77477,72.90195,346.95,0.46,0.39,2024-04-24,833,N20,VIIRS,n,2,313.52,11.24,D,0
21.68169,72.62923,309.51,0.46,0.39,2024-04-24,2101,N20,VIIRS,n,2,293.6,2.23,N,0
21.68312,72.6311,317.47,0.46,0.39,2024-04-24,2101,N20,VIIRS,n,2,295.17,2.7,N,0
